DATE,PRICE_INR,RAINFALL_MM,MAX_TEMP_C,MIN_TEMP_C,MEAN_TEMP_C,HUMIDITY_PERCENT,PRICE_LAG_1,PRICE_LAG_2,PRICE_LAG_3,PRICE_LAG_7,PRICE_3D_MEAN,PRICE_7D_MEAN,RAIN_LAG_1,MAX_TEMP_LAG_1,HUMIDITY_LAG_1,RAIN_3D_SUM,RAIN_7D_SUM,CONSEC_RAIN_DAYS_LAG1,FLAG_HEAVY_RAIN,FLAG_HOT_DAY,FLAG_HUMID_DAY
2015-05-30,460,8.37,30.64,23.58,27.11,77.37,210.0,210.0,310.0,290.0,243.33,275.71,19.98,28.94,83.41,24.940000000000083,25.78999999999997,3.0,0.0,0.0,0.0
2015-05-31,210,14.59,29.44,24.1,26.77,84.12,460.0,210.0,210.0,450.0,293.33,300.0,8.37,30.64,77.37,30.64000000000008,34.09999999999997,4.0,0.0,0.0,0.0
2015-06-01,130,5.21,27.7,24.22,25.96,86.03,210.0,460.0,210.0,230.0,293.33,265.71,14.59,29.44,84.12,42.940000000000076,48.40999999999997,5.0,0.0,0.0,0.0
2015-06-02,210,2.22,27.04,23.6,25.32,86.82,130.0,210.0,460.0,230.0,266.67,251.43,5.21,27.7,86.03,28.170000000000076,53.58999999999997,6.0,0.0,0.0,0.0
2015-06-03,230,1.98,28.72,23.76,26.24,84.82,210.0,130.0,210.0,310.0,183.33,248.57,2.22,27.04,86.82,22.020000000000078,55.32999999999997,7.0,0.0,0.0,0.0
2015-06-04,110,36.1,28.56,24.01,26.28,87.94,230.0,210.0,130.0,210.0,190.0,237.14,1.98,28.72,84.82,9.410000000000078,54.63999999999997,8.0,0.0,0.0,0.0
2015-06-05,270,4.62,27.85,23.71,25.78,85.57,110.0,230.0,210.0,210.0,183.33,222.86,36.1,28.56,87.94,40.30000000000008,88.44999999999997,9.0,0.0,0.0,0.0
2015-06-06,720,5.54,29.82,23.62,26.72,82.14,270.0,110.0,230.0,460.0,203.33,231.43,4.62,27.85,85.57,42.70000000000008,73.08999999999997,10.0,0.0,0.0,0.0
2015-06-07,170,15.83,28.42,23.26,25.84,85.7,720.0,270.0,110.0,210.0,366.67,268.57,5.54,29.82,82.14,46.260000000000076,70.25999999999998,11.0,0.0,0.0,0.0
2015-06-08,130,39.69,26.54,23.38,24.96,88.94,170.0,720.0,270.0,130.0,386.67,262.86,15.83,28.42,85.7,25.99000000000008,71.49999999999997,12.0,0.0,0.0,0.0
2015-06-09,110,34.76,27.04,22.82,24.93,87.09,130.0,170.0,720.0,210.0,340.0,262.86,39.69,26.54,88.94,61.06000000000007,105.97999999999996,13.0,0.0,0.0,0.0
2015-06-10,130,27.62,28.14,22.9,25.52,83.86,110.0,130.0,170.0,230.0,136.67,248.57,34.76,27.04,87.09,90.28000000000007,138.51999999999998,14.0,0.0,0.0,0.0
2015-06-11,130,40.31,27.12,23.16,25.14,89.07,130.0,110.0,130.0,110.0,123.33,234.29,27.62,28.14,83.86,102.07000000000008,164.15999999999997,15.0,0.0,0.0,0.0
2015-06-12,130,28.42,25.35,22.93,24.14,89.74,130.0,130.0,110.0,270.0,123.33,237.14,40.31,27.12,89.07,102.69000000000008,168.36999999999995,16.0,0.0,0.0,0.0
2015-06-13,190,29.21,26.95,22.59,24.77,84.37,130.0,130.0,130.0,720.0,130.0,217.14,28.42,25.35,89.74,96.3500000000001,192.17,17.0,0.0,0.0,0.0
2015-06-14,250,25.65,26.44,22.7,24.57,84.74,190.0,130.0,130.0,170.0,150.0,141.43,29.21,26.95,84.37,97.94000000000008,215.83999999999997,18.0,0.0,0.0,0.0
2015-06-15,210,17.34,26.48,22.67,24.58,85.26,250.0,190.0,130.0,130.0,190.0,152.86,25.65,26.44,84.74,83.28000000000009,225.65999999999997,19.0,0.0,0.0,0.0
2015-06-16,110,40.69,26.45,22.41,24.43,85.1,210.0,250.0,190.0,110.0,216.67,164.29,17.34,26.48,85.26,72.20000000000009,203.30999999999997,20.0,0.0,0.0,0.0
2015-06-17,70,36.78,25.7,22.54,24.12,86.91,110.0,210.0,250.0,130.0,190.0,164.29,40.69,26.45,85.1,83.68000000000009,209.23999999999995,21.0,0.0,0.0,0.0
2015-06-18,190,36.78,26.27,23.43,24.85,88.95,70.0,110.0,210.0,130.0,130.0,155.71,36.78,25.7,86.91,94.81000000000009,218.39999999999998,22.0,0.0,0.0,0.0
2015-06-19,170,45.53,26.72,24.86,25.79,90.9,190.0,70.0,110.0,130.0,123.33,164.29,36.78,26.27,88.95,114.25000000000009,214.87,23.0,0.0,0.0,0.0
2015-06-20,210,36.68,26.69,24.39,25.54,89.66,170.0,190.0,70.0,190.0,143.33,170.0,45.53,26.72,90.9,119.09000000000009,231.97999999999996,24.0,1.0,0.0,0.0
2015-06-21,170,39.39,26.48,24.7,25.59,90.44,210.0,170.0,190.0,250.0,190.0,172.86,36.68,26.69,89.66,118.9900000000001,239.44999999999996,25.0,0.0,0.0,0.0
2015-06-22,110,39.9,26.72,24.7,25.71,91.14,170.0,210.0,170.0,210.0,183.33,161.43,39.39,26.48,90.44,121.60000000000008,253.18999999999997,26.0,0.0,0.0,0.0
2015-06-23,110,24.46,27.53,24.63,26.08,89.63,110.0,170.0,210.0,110.0,163.33,147.14,39.9,26.72,91.14,115.97000000000008,275.75,27.0,0.0,0.0,0.0
2015-06-24,210,26.19,27.16,24.6,25.88,90.01,110.0,110.0,170.0,70.0,130.0,147.14,24.46,27.53,89.63,103.75000000000009,259.52,28.0,0.0,0.0,0.0
2015-06-25,130,52.65,27.3,24.76,26.03,90.1,210.0,110.0,110.0,190.0,143.33,167.14,26.19,27.16,90.01,90.5500000000001,248.92999999999995,29.0,0.0,0.0,0.0
2015-06-26,210,27.54,27.26,24.66,25.96,90.46,130.0,210.0,110.0,170.0,150.0,158.57,52.65,27.3,90.1,103.30000000000008,264.79999999999995,30.0,1.0,0.0,0.0
2015-06-27,250,5.94,26.94,24.36,25.65,90.02,210.0,130.0,210.0,210.0,183.33,164.29,27.54,27.26,90.46,106.38000000000008,246.80999999999995,31.0,0.0,0.0,0.0
2015-06-28,130,6.0,26.52,24.1,25.31,90.51,250.0,210.0,130.0,170.0,196.67,170.0,5.94,26.94,90.02,86.13000000000008,216.06999999999996,32.0,0.0,0.0,0.0
2015-06-29,130,8.08,27.57,23.81,25.69,87.84,130.0,250.0,210.0,110.0,196.67,164.29,6.0,26.52,90.51,39.48000000000008,182.67999999999995,33.0,0.0,0.0,0.0
2015-06-30,130,19.75,26.68,23.72,25.2,89.76,130.0,130.0,250.0,110.0,170.0,167.14,8.08,27.57,87.84,20.020000000000085,150.85999999999999,34.0,0.0,0.0,0.0
2015-07-01,110,15.61,27.19,23.25,25.22,88.25,130.0,130.0,130.0,210.0,130.0,170.0,19.75,26.68,89.76,33.830000000000084,146.14999999999998,35.0,0.0,0.0,0.0
2015-07-02,330,14.64,27.04,23.48,25.26,88.86,110.0,130.0,130.0,130.0,123.33,155.71,15.61,27.19,88.25,43.44000000000008,135.56999999999996,36.0,0.0,0.0,0.0
2015-07-03,250,20.01,27.16,23.38,25.27,89.25,330.0,110.0,130.0,210.0,190.0,184.29,14.64,27.04,88.86,50.000000000000085,97.55999999999997,37.0,0.0,0.0,0.0
2015-07-04,250,10.86,27.56,23.36,25.46,87.8,250.0,330.0,110.0,250.0,230.0,190.0,20.01,27.16,89.25,50.26000000000009,90.02999999999997,38.0,0.0,0.0,0.0
2015-07-05,270,14.74,27.82,23.14,25.48,86.3,250.0,250.0,330.0,130.0,276.67,190.0,10.86,27.56,87.8,45.51000000000009,94.94999999999996,39.0,0.0,0.0,0.0
2015-07-06,210,12.66,27.38,23.2,25.29,84.85,270.0,250.0,250.0,130.0,256.67,210.0,14.74,27.82,86.3,45.610000000000085,103.68999999999997,40.0,0.0,0.0,0.0
2015-07-07,190,18.09,27.72,23.22,25.47,84.69,210.0,270.0,250.0,130.0,243.33,221.43,12.66,27.38,84.85,38.26000000000008,108.26999999999997,41.0,0.0,0.0,0.0
2015-07-08,190,34.88,27.42,23.64,25.53,87.22,190.0,210.0,270.0,110.0,223.33,230.0,18.09,27.72,84.69,45.49000000000009,106.60999999999997,42.0,0.0,0.0,0.0
2015-07-09,250,96.32,26.96,23.98,25.47,90.76,190.0,190.0,210.0,330.0,196.67,241.43,34.88,27.42,87.22,65.63000000000008,125.87999999999997,43.0,0.0,0.0,0.0
2015-07-10,230,43.88,26.64,24.1,25.37,91.13,250.0,190.0,190.0,250.0,210.0,230.0,96.32,26.96,90.76,149.29000000000008,207.55999999999995,44.0,1.0,0.0,0.0
2015-07-11,330,39.11,26.59,23.91,25.25,90.58,230.0,250.0,190.0,250.0,223.33,227.14,43.88,26.64,91.13,175.08000000000007,231.42999999999998,45.0,1.0,0.0,0.0
2015-07-12,250,19.26,26.92,23.4,25.16,90.5,330.0,230.0,250.0,270.0,270.0,238.57,39.11,26.59,90.58,179.3100000000001,259.67999999999995,46.0,0.0,0.0,0.0
2015-07-13,520,6.06,27.36,23.16,25.26,88.51,250.0,330.0,230.0,210.0,270.0,235.71,19.26,26.92,90.5,102.25000000000009,264.2,47.0,0.0,0.0,0.0
2015-07-14,420,11.66,27.56,23.36,25.46,89.96,520.0,250.0,330.0,190.0,366.67,280.0,6.06,27.36,88.51,64.43000000000009,257.59999999999997,48.0,0.0,0.0,0.0
2015-07-15,520,30.12,26.68,23.66,25.17,90.26,420.0,520.0,250.0,190.0,396.67,312.86,11.66,27.56,89.96,36.98000000000009,251.17,49.0,0.0,0.0,0.0
2015-07-16,820,21.05,26.38,23.86,25.12,90.57,520.0,420.0,520.0,250.0,486.67,360.0,30.12,26.68,90.26,47.84000000000009,246.40999999999997,50.0,0.0,0.0,0.0
2015-07-17,460,35.36,26.62,24.06,25.34,90.36,820.0,520.0,420.0,230.0,586.67,441.43,21.05,26.38,90.57,62.830000000000084,171.13999999999996,51.0,0.0,0.0,0.0
2015-07-18,420,56.39,26.56,24.18,25.37,91.06,460.0,820.0,520.0,330.0,600.0,474.29,35.36,26.62,90.36,86.53000000000009,162.61999999999995,52.0,0.0,0.0,0.0
2015-07-19,250,64.81,25.55,23.57,24.56,92.2,420.0,460.0,820.0,250.0,566.67,487.14,56.39,26.56,91.06,112.80000000000008,179.89999999999995,53.0,1.0,0.0,0.0
2015-07-20,310,35.81,25.98,23.88,24.93,91.36,250.0,420.0,460.0,520.0,376.67,487.14,64.81,25.55,92.2,156.5600000000001,225.44999999999996,54.0,1.0,0.0,0.0
2015-07-21,170,19.25,26.33,23.71,25.02,90.56,310.0,250.0,420.0,420.0,326.67,457.14,35.81,25.98,91.36,157.0100000000001,255.19999999999996,55.0,0.0,0.0,0.0
2015-07-22,150,21.4,26.58,23.76,25.17,90.28,170.0,310.0,250.0,520.0,243.33,421.43,19.25,26.33,90.56,119.87000000000009,262.78999999999996,56.0,0.0,0.0,0.0
2015-07-23,170,42.94,25.92,23.64,24.78,92.11,150.0,170.0,310.0,820.0,210.0,368.57,21.4,26.58,90.28,76.4600000000001,254.06999999999996,57.0,0.0,0.0,0.0
2015-07-24,210,20.63,25.9,21.96,23.93,90.14,170.0,150.0,170.0,460.0,163.33,275.71,42.94,25.92,92.11,83.59000000000009,275.9599999999999,58.0,0.0,0.0,0.0
2015-07-25,250,33.6,25.11,21.97,23.54,88.2,210.0,170.0,150.0,420.0,176.67,240.0,20.63,25.9,90.14,84.97000000000008,261.22999999999996,59.0,0.0,0.0,0.0
2015-07-26,150,39.62,24.95,22.41,23.68,90.71,250.0,210.0,170.0,250.0,210.0,215.71,33.6,25.11,88.2,97.17000000000007,238.43999999999997,60.0,0.0,0.0,0.0
2015-07-27,110,24.01,25.99,21.97,23.98,88.25,150.0,250.0,210.0,310.0,203.33,201.43,39.62,24.95,90.71,93.85000000000008,213.24999999999994,61.0,0.0,0.0,0.0
2015-07-28,110,12.69,25.3,22.32,23.81,91.26,110.0,150.0,250.0,170.0,170.0,172.86,24.01,25.99,88.25,97.23000000000009,201.44999999999993,62.0,0.0,0.0,0.0
2015-07-29,130,4.96,26.42,22.6,24.51,89.08,110.0,110.0,150.0,150.0,123.33,164.29,12.69,25.3,91.26,76.32000000000008,194.88999999999993,63.0,0.0,0.0,0.0
2015-07-30,150,14.26,27.01,22.65,24.83,87.5,130.0,110.0,110.0,170.0,116.67,161.43,4.96,26.42,89.08,41.66000000000008,178.44999999999996,64.0,0.0,0.0,0.0
2015-07-31,130,21.05,26.56,22.7,24.63,89.16,150.0,130.0,110.0,210.0,130.0,158.57,14.26,27.01,87.5,31.91000000000008,149.76999999999995,65.0,0.0,0.0,0.0
2015-08-01,190,19.92,25.26,22.86,24.06,90.97,130.0,150.0,130.0,250.0,136.67,147.14,21.05,26.56,89.16,40.27000000000008,150.18999999999997,66.0,0.0,0.0,0.0
2015-08-02,150,16.33,25.62,23.12,24.37,91.73,190.0,130.0,150.0,150.0,156.67,138.57,19.92,25.26,90.97,55.230000000000075,136.50999999999996,67.0,0.0,0.0,0.0
2015-08-03,170,19.28,26.04,23.14,24.59,90.71,150.0,190.0,130.0,110.0,156.67,138.57,16.33,25.62,91.73,57.30000000000008,113.21999999999996,68.0,0.0,0.0,0.0
2015-08-04,150,21.35,26.3,23.28,24.79,91.21,170.0,150.0,190.0,110.0,170.0,147.14,19.28,26.04,90.71,55.530000000000086,108.48999999999997,69.0,0.0,0.0,0.0
2015-08-05,210,39.79,25.96,23.24,24.6,92.37,150.0,170.0,150.0,130.0,156.67,152.86,21.35,26.3,91.21,56.96000000000008,117.14999999999996,70.0,0.0,0.0,0.0
2015-08-06,290,33.26,26.2,23.34,24.77,91.86,210.0,150.0,170.0,150.0,176.67,164.29,39.79,25.96,92.37,80.42000000000009,151.97999999999996,71.0,0.0,0.0,0.0
2015-08-07,270,27.53,26.65,23.01,24.83,90.21,290.0,210.0,150.0,130.0,216.67,184.29,33.26,26.2,91.86,94.40000000000009,170.97999999999996,72.0,0.0,0.0,0.0
2015-08-08,480,24.95,26.24,23.26,24.75,92.16,270.0,290.0,210.0,190.0,256.67,204.29,27.53,26.65,90.21,100.58000000000007,177.45999999999995,73.0,0.0,0.0,0.0
2015-08-09,420,37.17,26.22,23.6,24.91,91.96,480.0,270.0,290.0,150.0,346.67,245.71,24.95,26.24,92.16,85.74000000000008,182.48999999999998,74.0,0.0,0.0,0.0
2015-08-10,520,43.18,26.12,23.38,24.75,91.8,420.0,480.0,270.0,170.0,390.0,284.29,37.17,26.22,91.96,89.65000000000009,203.32999999999996,75.0,0.0,0.0,0.0
2015-08-11,310,23.14,25.75,23.07,24.41,92.91,520.0,420.0,480.0,150.0,473.33,334.29,43.18,26.12,91.8,105.30000000000008,227.22999999999996,76.0,0.0,0.0,0.0
2015-08-12,370,30.34,25.94,23.2,24.57,92.76,310.0,520.0,420.0,210.0,416.67,357.14,23.14,25.75,92.91,103.49000000000008,229.01999999999995,77.0,0.0,0.0,1.0
2015-08-13,460,37.18,25.96,23.24,24.6,92.41,370.0,310.0,520.0,290.0,400.0,380.0,30.34,25.94,92.76,96.66000000000008,219.56999999999996,78.0,0.0,0.0,1.0
2015-08-14,460,26.26,26.19,22.97,24.58,91.42,460.0,370.0,310.0,270.0,380.0,404.29,37.18,25.96,92.41,90.66000000000008,223.48999999999995,79.0,0.0,0.0,0.0
2015-08-15,720,22.52,26.97,23.01,24.99,89.94,460.0,460.0,370.0,480.0,430.0,431.43,26.26,26.19,91.42,93.78000000000007,222.21999999999994,80.0,0.0,0.0,0.0
2015-08-16,820,18.6,26.5,23.04,24.77,91.32,720.0,460.0,460.0,420.0,546.67,465.71,22.52,26.97,89.94,85.96000000000006,219.78999999999996,81.0,0.0,0.0,0.0
2015-08-17,820,16.61,26.58,23.18,24.88,91.4,820.0,720.0,460.0,520.0,666.67,522.86,18.6,26.5,91.32,67.38000000000008,201.21999999999994,82.0,0.0,0.0,0.0
2015-08-18,820,10.46,28.31,22.79,25.55,90.02,820.0,820.0,720.0,310.0,786.67,565.71,16.61,26.58,91.4,57.730000000000075,174.64999999999998,83.0,0.0,0.0,0.0
2015-08-19,820,16.44,28.94,22.98,25.96,88.77,820.0,820.0,820.0,370.0,820.0,638.57,10.46,28.31,90.02,45.67000000000008,161.96999999999997,84.0,0.0,0.0,0.0
2015-08-20,420,33.92,26.3,23.2,24.75,91.87,820.0,820.0,820.0,460.0,820.0,702.86,16.44,28.94,88.77,43.510000000000076,148.06999999999996,85.0,0.0,0.0,0.0
2015-08-21,520,15.54,26.73,22.27,24.5,90.14,420.0,820.0,820.0,460.0,686.67,697.14,33.92,26.3,91.87,60.82000000000008,144.80999999999995,86.0,0.0,0.0,0.0
2015-08-22,310,11.61,26.22,22.24,24.23,89.42,520.0,420.0,820.0,720.0,586.67,705.71,15.54,26.73,90.14,65.90000000000008,134.08999999999995,87.0,0.0,0.0,0.0
2015-08-23,330,12.87,26.25,22.75,24.5,90.25,310.0,520.0,420.0,820.0,416.67,647.14,11.61,26.22,89.42,61.07000000000008,123.17999999999995,88.0,0.0,0.0,0.0
2015-08-24,210,9.57,25.63,22.57,24.1,90.65,330.0,310.0,520.0,820.0,386.67,577.14,12.87,26.25,90.25,40.020000000000074,117.44999999999996,89.0,0.0,0.0,0.0
2015-08-25,210,6.02,27.3,22.28,24.79,87.65,210.0,330.0,310.0,820.0,283.33,490.0,9.57,25.63,90.65,34.050000000000075,110.40999999999995,90.0,0.0,0.0,0.0
2015-08-26,310,16.73,27.14,22.54,24.84,88.0,210.0,210.0,330.0,820.0,250.0,402.86,6.02,27.3,87.65,28.46000000000008,105.96999999999996,91.0,0.0,0.0,0.0
2015-08-27,460,13.8,26.36,22.62,24.49,89.63,310.0,210.0,210.0,420.0,243.33,330.0,16.73,27.14,88.0,32.32000000000008,106.25999999999996,92.0,0.0,0.0,0.0
2015-08-28,510,10.31,26.85,22.62,24.74,89.21,460.0,310.0,210.0,520.0,326.67,335.71,13.8,26.36,89.63,36.55000000000008,86.13999999999996,93.0,0.0,0.0,0.0
2015-08-29,250,11.12,27.32,22.88,25.1,88.44,510.0,460.0,310.0,310.0,426.67,334.29,10.31,26.85,89.21,40.84000000000008,80.90999999999997,94.0,0.0,0.0,0.0
2015-08-30,330,7.83,27.42,22.7,25.06,87.37,250.0,510.0,460.0,330.0,406.67,325.71,11.12,27.32,88.44,35.230000000000075,80.41999999999994,95.0,0.0,0.0,0.0
2015-08-31,210,7.03,27.28,22.52,24.9,87.89,330.0,250.0,510.0,210.0,363.33,325.71,7.83,27.42,87.37,29.260000000000076,75.37999999999995,96.0,0.0,0.0,0.0
2015-09-01,210,2.7,27.45,22.33,24.89,87.09,210.0,330.0,250.0,210.0,263.33,325.71,7.03,27.28,87.89,25.980000000000075,72.83999999999995,97.0,0.0,0.0,0.0
2015-09-02,210,1.99,27.44,22.48,24.96,86.84,210.0,210.0,330.0,310.0,250.0,325.71,2.7,27.45,87.09,17.56000000000008,69.51999999999995,98.0,0.0,0.0,0.0
2015-09-03,370,2.55,28.48,22.78,25.63,85.4,210.0,210.0,210.0,460.0,210.0,311.43,1.99,27.44,86.84,11.720000000000079,54.77999999999996,99.0,0.0,0.0,0.0
2015-09-04,390,1.87,27.95,23.19,25.57,88.32,370.0,210.0,210.0,510.0,263.33,298.57,2.55,28.48,85.4,7.240000000000078,43.52999999999996,100.0,0.0,0.0,0.0
2015-09-05,150,11.33,27.94,22.5,25.22,88.78,390.0,370.0,210.0,250.0,323.33,281.43,1.87,27.95,88.32,6.410000000000078,35.08999999999996,101.0,0.0,0.0,0.0
2015-09-06,190,19.1,26.8,22.56,24.68,89.71,150.0,390.0,370.0,330.0,303.33,267.14,11.33,27.94,88.78,15.750000000000078,35.299999999999955,102.0,0.0,0.0,0.0
2015-09-07,90,19.46,25.63,22.27,23.95,88.11,190.0,150.0,390.0,210.0,243.33,247.14,19.1,26.8,89.71,32.30000000000008,46.569999999999965,103.0,0.0,0.0,0.0
2015-09-08,170,17.1,25.2,21.96,23.58,89.13,90.0,190.0,150.0,210.0,143.33,230.0,19.46,25.63,88.11,49.890000000000086,58.99999999999996,104.0,0.0,0.0,0.0
2015-09-09,210,11.1,26.56,21.96,24.26,86.27,170.0,90.0,190.0,210.0,150.0,224.29,17.1,25.2,89.13,55.66000000000008,73.39999999999996,105.0,0.0,0.0,0.0
2015-09-10,330,9.07,26.54,22.54,24.54,86.09,210.0,170.0,90.0,370.0,156.67,224.29,11.1,26.56,86.27,47.660000000000075,82.50999999999996,106.0,0.0,0.0,0.0
2015-09-11,250,11.73,26.21,22.91,24.56,87.28,330.0,210.0,170.0,390.0,236.67,218.57,9.07,26.54,86.09,37.27000000000008,89.02999999999997,107.0,0.0,0.0,0.0
2015-09-12,370,12.41,26.72,22.72,24.72,87.09,250.0,330.0,210.0,150.0,263.33,198.57,11.73,26.21,87.28,31.900000000000077,98.88999999999996,108.0,0.0,0.0,0.0
2015-09-13,390,19.48,27.14,22.8,24.97,87.29,370.0,250.0,330.0,190.0,316.67,230.0,12.41,26.72,87.09,33.21000000000008,99.96999999999997,109.0,0.0,0.0,0.0
2015-09-14,720,47.6,25.94,23.72,24.83,91.3,390.0,370.0,250.0,90.0,336.67,258.57,19.48,27.14,87.29,43.620000000000076,100.34999999999997,110.0,0.0,0.0,0.0
2015-09-15,820,66.05,25.74,22.68,24.21,90.03,720.0,390.0,370.0,170.0,493.33,348.57,47.6,25.94,91.3,79.49000000000008,128.48999999999995,111.0,1.0,0.0,0.0
2015-09-16,820,25.94,25.44,22.0,23.72,89.57,820.0,720.0,390.0,210.0,643.33,441.43,66.05,25.74,90.03,133.13000000000008,177.43999999999994,112.0,1.0,0.0,0.0
2015-09-17,820,21.4,26.28,22.4,24.34,91.03,820.0,820.0,720.0,330.0,786.67,528.57,25.94,25.44,89.57,139.5900000000001,192.27999999999997,113.0,0.0,0.0,0.0
2015-09-18,330,7.15,27.33,23.03,25.18,90.24,820.0,820.0,820.0,250.0,820.0,598.57,21.4,26.28,91.03,113.39000000000009,204.60999999999996,114.0,0.0,0.0,0.0
2015-09-19,330,7.36,27.64,23.18,25.41,89.16,330.0,820.0,820.0,370.0,656.67,610.0,7.15,27.33,90.24,54.49000000000007,200.02999999999994,115.0,0.0,0.0,0.0
2015-09-20,420,4.95,27.13,22.57,24.85,87.71,330.0,330.0,820.0,390.0,493.33,604.29,7.36,27.64,89.16,35.91000000000007,194.97999999999996,116.0,0.0,0.0,0.0
2015-09-21,370,1.06,27.62,22.52,25.07,84.73,420.0,330.0,330.0,720.0,360.0,608.57,4.95,27.13,87.71,19.460000000000072,180.44999999999996,117.0,0.0,0.0,0.0
2015-09-22,420,0.15,28.0,22.18,25.09,83.33,370.0,420.0,330.0,820.0,373.33,558.57,1.06,27.62,84.73,13.370000000000072,133.90999999999997,118.0,0.0,0.0,0.0
2015-09-23,370,1.95,28.17,22.94,25.56,83.95,420.0,370.0,420.0,820.0,403.33,501.43,0.15,28.0,83.33,6.160000000000071,68.00999999999996,0.0,0.0,0.0,0.0
2015-09-24,460,7.12,28.7,22.94,25.82,86.32,370.0,420.0,370.0,820.0,386.67,437.14,1.95,28.17,83.95,3.160000000000071,44.01999999999996,1.0,0.0,0.0,0.0
2015-09-25,250,1.14,28.05,23.25,25.65,87.07,460.0,370.0,420.0,330.0,416.67,385.71,7.12,28.7,86.32,9.220000000000072,29.73999999999996,2.0,0.0,0.0,0.0
2015-09-26,270,0.19,27.11,23.37,25.24,88.09,250.0,460.0,370.0,330.0,360.0,374.29,1.14,28.05,87.07,10.21000000000007,23.72999999999996,3.0,0.0,0.0,0.0
2015-09-27,170,7.33,27.9,22.64,25.27,87.47,270.0,250.0,460.0,420.0,326.67,365.71,0.19,27.11,88.09,8.45000000000007,16.559999999999956,0.0,0.0,0.0,0.0
2015-09-28,110,6.94,27.84,22.32,25.08,86.86,170.0,270.0,250.0,370.0,230.0,330.0,7.33,27.9,87.47,8.660000000000071,18.93999999999996,1.0,0.0,0.0,0.0
2015-09-29,90,3.93,30.16,22.02,26.09,81.27,110.0,170.0,270.0,420.0,183.33,292.86,6.94,27.84,86.86,14.460000000000072,24.819999999999958,2.0,0.0,0.0,0.0
2015-09-30,90,37.28,27.99,22.47,25.23,87.56,90.0,110.0,170.0,370.0,123.33,245.71,3.93,30.16,81.27,18.200000000000074,28.59999999999996,3.0,0.0,0.0,0.0
2015-10-01,150,10.41,28.12,22.74,25.43,88.17,90.0,90.0,110.0,460.0,96.67,205.71,37.28,27.99,87.56,48.15000000000008,63.929999999999964,4.0,0.0,0.0,0.0
2015-10-02,210,5.07,27.6,23.24,25.42,88.61,150.0,90.0,90.0,250.0,110.0,161.43,10.41,28.12,88.17,51.620000000000076,67.21999999999997,5.0,0.0,0.0,0.0
2015-10-03,210,5.08,27.44,23.34,25.39,88.67,210.0,150.0,90.0,270.0,150.0,155.71,5.07,27.6,88.61,52.760000000000076,71.14999999999996,6.0,0.0,0.0,0.0
2015-10-04,210,17.64,27.6,22.96,25.28,87.69,210.0,210.0,150.0,170.0,190.0,147.14,5.08,27.44,88.67,20.56000000000008,76.03999999999996,7.0,0.0,0.0,0.0
2015-10-05,250,44.23,26.7,21.66,24.18,90.34,210.0,210.0,210.0,110.0,210.0,152.86,17.64,27.6,87.69,27.79000000000008,86.34999999999997,8.0,0.0,0.0,0.0
2015-10-06,230,23.95,26.76,21.58,24.17,87.12,250.0,210.0,210.0,90.0,223.33,172.86,44.23,26.7,90.34,66.95000000000007,123.63999999999996,9.0,1.0,0.0,0.0
2015-10-07,230,8.86,27.54,22.22,24.88,87.15,230.0,250.0,210.0,90.0,230.0,192.86,23.95,26.76,87.12,85.82000000000008,143.65999999999997,10.0,0.0,0.0,0.0
2015-10-08,270,7.23,27.62,22.56,25.09,88.66,230.0,230.0,250.0,150.0,236.67,212.86,8.86,27.54,87.15,77.04000000000008,115.23999999999997,11.0,0.0,0.0,0.0
2015-10-09,210,0.7,27.78,22.98,25.38,88.11,270.0,230.0,230.0,210.0,243.33,230.0,7.23,27.62,88.66,40.040000000000084,112.05999999999997,12.0,0.0,0.0,0.0
2015-10-10,230,1.11,27.14,22.98,25.06,87.97,210.0,270.0,230.0,210.0,236.67,230.0,0.7,27.78,88.11,16.790000000000084,107.68999999999996,0.0,0.0,0.0,0.0
2015-10-11,370,1.91,27.76,22.49,25.13,87.17,230.0,210.0,270.0,210.0,236.67,232.86,1.11,27.14,87.97,9.040000000000086,103.71999999999996,1.0,0.0,0.0,0.0
2015-10-12,420,0.78,26.46,22.44,24.45,85.71,370.0,230.0,210.0,250.0,270.0,255.71,1.91,27.76,87.17,3.720000000000085,87.98999999999997,2.0,0.0,0.0,0.0
2015-10-13,520,6.73,29.17,22.43,25.8,83.51,420.0,370.0,230.0,230.0,340.0,280.0,0.78,26.46,85.71,3.800000000000085,44.539999999999964,0.0,0.0,0.0,0.0
2015-10-14,520,0.2,30.21,20.51,25.36,74.93,520.0,420.0,370.0,230.0,436.67,321.43,6.73,29.17,83.51,9.420000000000085,27.319999999999965,1.0,0.0,0.0,0.0
2015-10-15,620,0.07,30.32,20.62,25.47,75.94,520.0,520.0,420.0,270.0,486.67,362.86,0.2,30.21,74.93,7.710000000000085,18.659999999999965,0.0,0.0,0.0,0.0
2015-10-16,820,0.07,30.39,22.25,26.32,77.61,620.0,520.0,520.0,210.0,553.33,412.86,0.07,30.32,75.94,7.000000000000085,11.499999999999964,0.0,0.0,0.0,0.0
2015-10-17,720,0.53,30.14,22.84,26.49,79.83,820.0,620.0,520.0,230.0,653.33,500.0,0.07,30.39,77.61,0.3400000000000844,10.869999999999965,0.0,0.0,0.0,0.0
