DATE,PRICE_INR,RAINFALL_MM,MAX_TEMP_C,MIN_TEMP_C,MEAN_TEMP_C,HUMIDITY_PERCENT
2015-03-26,170,0.02,32.36,23.36,27.86,66.97
2015-03-27,230,0.5,32.64,22.7,27.67,65.69
2015-03-28,310,0.45,32.24,22.72,27.48,66.97
2015-03-29,190,7.04,32.76,23.06,27.91,66.39
2015-03-30,150,4.16,29.17,23.99,26.58,78.16
2015-03-31,170,2.29,29.57,23.83,26.7,78.44
2015-04-01,190,7.57,31.18,23.56,27.37,74.81
2015-04-02,190,1.59,31.7,23.54,27.62,72.2
2015-04-03,210,0.12,32.31,22.57,27.44,68.28
2015-04-04,190,0.03,33.28,22.15,27.72,64.06
2015-04-05,210,0.01,35.03,22.19,28.61,59.8
2015-04-06,230,0.59,33.48,23.04,28.26,67.59
2015-04-07,170,0.75,31.84,23.42,27.63,68.7
2015-04-08,150,0.96,32.16,23.46,27.81,67.43
2015-04-09,270,0.53,29.99,24.23,27.11,72.05
2015-04-10,230,1.28,30.08,24.02,27.05,72.76
2015-04-11,250,1.31,28.26,23.7,25.98,71.59
2015-04-12,310,4.72,31.18,23.22,27.2,70.59
2015-04-13,290,4.64,30.2,22.52,26.36,73.54
2015-04-14,460,0.45,31.02,21.96,26.49,68.76
2015-04-15,210,0.02,32.89,21.73,27.31,61.78
2015-04-16,290,0.0,34.34,22.24,28.29,61.23
2015-04-17,270,0.03,33.0,23.12,28.06,64.59
2015-04-18,260,0.03,33.3,23.52,28.41,66.0
2015-04-19,250,0.09,33.56,24.01,28.78,67.47
2015-04-20,290,0.04,32.2,24.4,28.3,69.53
2015-04-21,290,5.94,31.17,24.41,27.79,75.26
2015-04-22,290,6.24,29.9,24.4,27.15,80.91
2015-04-23,420,12.35,27.82,24.32,26.07,86.56
2015-04-24,330,3.69,30.78,23.9,27.34,78.47
2015-04-25,390,1.53,27.6,23.98,25.79,82.21
2015-04-26,460,1.25,32.24,23.2,27.72,69.38
2015-04-27,350,0.85,32.85,23.21,28.03,69.76
2015-04-28,270,0.54,33.24,23.33,28.28,69.73
2015-04-29,270,0.84,33.14,23.46,28.3,69.77
2015-04-30,420,0.84,31.48,23.3,27.39,72.95
2015-05-01,520,0.9,32.66,23.14,27.9,70.78
2015-05-02,560,2.16,30.78,23.44,27.11,75.72
2015-05-03,560,1.37,32.03,23.32,27.67,70.66
2015-05-04,310,3.96,31.64,23.78,27.71,72.93
2015-05-05,520,14.26,31.66,24.06,27.86,74.5
2015-05-06,420,1.19,31.65,24.13,27.89,75.47
2015-05-07,620,2.09,29.13,24.75,26.94,82.28
2015-05-08,620,1.15,29.72,24.5,27.11,81.5
2015-05-09,720,0.51,30.0,24.52,27.26,81.11
2015-05-10,620,1.57,28.63,24.91,26.77,82.74
2015-05-11,290,14.8,28.29,24.55,26.42,86.0
2015-05-12,370,17.66,29.12,24.17,26.65,83.02
2015-05-13,170,21.41,29.23,23.55,26.39,81.05
2015-05-14,290,8.66,32.04,23.88,27.96,75.66
2015-05-15,170,18.32,30.01,24.87,27.44,78.61
2015-05-16,110,13.27,28.73,24.33,26.53,85.16
2015-05-17,90,4.86,29.98,24.1,27.04,83.73
2015-05-18,90,8.65,27.54,24.4,25.97,85.41
2015-05-19,150,0.98,29.16,24.26,26.71,83.32
2015-05-20,210,0.2,30.15,24.39,27.27,79.99
2015-05-21,170,0.07,29.84,24.86,27.35,80.97
2015-05-22,150,0.12,30.26,23.72,26.99,74.41
2015-05-23,290,0.06,28.77,23.63,26.2,83.53
2015-05-24,450,0.28,29.96,24.32,27.14,82.2
2015-05-25,230,0.03,30.28,24.68,27.48,81.94
2015-05-26,230,0.48,30.34,24.66,27.5,80.13
2015-05-27,310,2.67,29.36,24.6,26.98,82.23
2015-05-28,210,2.29,28.95,24.69,26.82,83.45
2015-05-29,210,19.98,28.94,24.0,26.47,83.41
2015-05-30,460,8.37,30.64,23.58,27.11,77.37
2015-05-31,210,14.59,29.44,24.1,26.77,84.12
2015-06-01,130,5.21,27.7,24.22,25.96,86.03
2015-06-02,210,2.22,27.04,23.6,25.32,86.82
2015-06-03,230,1.98,28.72,23.76,26.24,84.82
2015-06-04,110,36.1,28.56,24.01,26.28,87.94
2015-06-05,270,4.62,27.85,23.71,25.78,85.57
2015-06-06,720,5.54,29.82,23.62,26.72,82.14
2015-06-07,170,15.83,28.42,23.26,25.84,85.7
2015-06-08,130,39.69,26.54,23.38,24.96,88.94
2015-06-09,110,34.76,27.04,22.82,24.93,87.09
2015-06-10,130,27.62,28.14,22.9,25.52,83.86
2015-06-11,130,40.31,27.12,23.16,25.14,89.07
2015-06-12,130,28.42,25.35,22.93,24.14,89.74
2015-06-13,190,29.21,26.95,22.59,24.77,84.37
2015-06-14,250,25.65,26.44,22.7,24.57,84.74
2015-06-15,210,17.34,26.48,22.67,24.58,85.26
2015-06-16,110,40.69,26.45,22.41,24.43,85.1
2015-06-17,70,36.78,25.7,22.54,24.12,86.91
2015-06-18,190,36.78,26.27,23.43,24.85,88.95
2015-06-19,170,45.53,26.72,24.86,25.79,90.9
2015-06-20,210,36.68,26.69,24.39,25.54,89.66
2015-06-21,170,39.39,26.48,24.7,25.59,90.44
2015-06-22,110,39.9,26.72,24.7,25.71,91.14
2015-06-23,110,24.46,27.53,24.63,26.08,89.63
2015-06-24,210,26.19,27.16,24.6,25.88,90.01
2015-06-25,130,52.65,27.3,24.76,26.03,90.1
2015-06-26,210,27.54,27.26,24.66,25.96,90.46
2015-06-27,250,5.94,26.94,24.36,25.65,90.02
2015-06-28,130,6.0,26.52,24.1,25.31,90.51
2015-06-29,130,8.08,27.57,23.81,25.69,87.84
2015-06-30,130,19.75,26.68,23.72,25.2,89.76
2015-07-01,110,15.61,27.19,23.25,25.22,88.25
2015-07-02,330,14.64,27.04,23.48,25.26,88.86
2015-07-03,250,20.01,27.16,23.38,25.27,89.25
2015-07-04,250,10.86,27.56,23.36,25.46,87.8
2015-07-05,270,14.74,27.82,23.14,25.48,86.3
2015-07-06,210,12.66,27.38,23.2,25.29,84.85
2015-07-07,190,18.09,27.72,23.22,25.47,84.69
2015-07-08,190,34.88,27.42,23.64,25.53,87.22
2015-07-09,250,96.32,26.96,23.98,25.47,90.76
2015-07-10,230,43.88,26.64,24.1,25.37,91.13
2015-07-11,330,39.11,26.59,23.91,25.25,90.58
2015-07-12,250,19.26,26.92,23.4,25.16,90.5
2015-07-13,520,6.06,27.36,23.16,25.26,88.51
2015-07-14,420,11.66,27.56,23.36,25.46,89.96
2015-07-15,520,30.12,26.68,23.66,25.17,90.26
2015-07-16,820,21.05,26.38,23.86,25.12,90.57
2015-07-17,460,35.36,26.62,24.06,25.34,90.36
2015-07-18,420,56.39,26.56,24.18,25.37,91.06
2015-07-19,250,64.81,25.55,23.57,24.56,92.2
2015-07-20,310,35.81,25.98,23.88,24.93,91.36
2015-07-21,170,19.25,26.33,23.71,25.02,90.56
2015-07-22,150,21.4,26.58,23.76,25.17,90.28
2015-07-23,170,42.94,25.92,23.64,24.78,92.11
2015-07-24,210,20.63,25.9,21.96,23.93,90.14
2015-07-25,250,33.6,25.11,21.97,23.54,88.2
2015-07-26,150,39.62,24.95,22.41,23.68,90.71
2015-07-27,110,24.01,25.99,21.97,23.98,88.25
2015-07-28,110,12.69,25.3,22.32,23.81,91.26
2015-07-29,130,4.96,26.42,22.6,24.51,89.08
2015-07-30,150,14.26,27.01,22.65,24.83,87.5
2015-07-31,130,21.05,26.56,22.7,24.63,89.16
2015-08-01,190,19.92,25.26,22.86,24.06,90.97
2015-08-02,150,16.33,25.62,23.12,24.37,91.73
2015-08-03,170,19.28,26.04,23.14,24.59,90.71
2015-08-04,150,21.35,26.3,23.28,24.79,91.21
2015-08-05,210,39.79,25.96,23.24,24.6,92.37
2015-08-06,290,33.26,26.2,23.34,24.77,91.86
2015-08-07,270,27.53,26.65,23.01,24.83,90.21
2015-08-08,480,24.95,26.24,23.26,24.75,92.16
2015-08-09,420,37.17,26.22,23.6,24.91,91.96
2015-08-10,520,43.18,26.12,23.38,24.75,91.8
2015-08-11,310,23.14,25.75,23.07,24.41,92.91
2015-08-12,370,30.34,25.94,23.2,24.57,92.76
2015-08-13,460,37.18,25.96,23.24,24.6,92.41
2015-08-14,460,26.26,26.19,22.97,24.58,91.42
2015-08-15,720,22.52,26.97,23.01,24.99,89.94
2015-08-16,820,18.6,26.5,23.04,24.77,91.32
2015-08-17,820,16.61,26.58,23.18,24.88,91.4
2015-08-18,820,10.46,28.31,22.79,25.55,90.02
2015-08-19,820,16.44,28.94,22.98,25.96,88.77
2015-08-20,420,33.92,26.3,23.2,24.75,91.87
2015-08-21,520,15.54,26.73,22.27,24.5,90.14
2015-08-22,310,11.61,26.22,22.24,24.23,89.42
2015-08-23,330,12.87,26.25,22.75,24.5,90.25
2015-08-24,210,9.57,25.63,22.57,24.1,90.65
2015-08-25,210,6.02,27.3,22.28,24.79,87.65
2015-08-26,310,16.73,27.14,22.54,24.84,88.0
2015-08-27,460,13.8,26.36,22.62,24.49,89.63
2015-08-28,510,10.31,26.85,22.62,24.74,89.21
2015-08-29,250,11.12,27.32,22.88,25.1,88.44
2015-08-30,330,7.83,27.42,22.7,25.06,87.37
2015-08-31,210,7.03,27.28,22.52,24.9,87.89
2015-09-01,210,2.7,27.45,22.33,24.89,87.09
2015-09-02,210,1.99,27.44,22.48,24.96,86.84
2015-09-03,370,2.55,28.48,22.78,25.63,85.4
2015-09-04,390,1.87,27.95,23.19,25.57,88.32
2015-09-05,150,11.33,27.94,22.5,25.22,88.78
2015-09-06,190,19.1,26.8,22.56,24.68,89.71
2015-09-07,90,19.46,25.63,22.27,23.95,88.11
2015-09-08,170,17.1,25.2,21.96,23.58,89.13
2015-09-09,210,11.1,26.56,21.96,24.26,86.27
2015-09-10,330,9.07,26.54,22.54,24.54,86.09
2015-09-11,250,11.73,26.21,22.91,24.56,87.28
2015-09-12,370,12.41,26.72,22.72,24.72,87.09
2015-09-13,390,19.48,27.14,22.8,24.97,87.29
2015-09-14,720,47.6,25.94,23.72,24.83,91.3
2015-09-15,820,66.05,25.74,22.68,24.21,90.03
2015-09-16,820,25.94,25.44,22.0,23.72,89.57
2015-09-17,820,21.4,26.28,22.4,24.34,91.03
2015-09-18,330,7.15,27.33,23.03,25.18,90.24
2015-09-19,330,7.36,27.64,23.18,25.41,89.16
2015-09-20,420,4.95,27.13,22.57,24.85,87.71
2015-09-21,370,1.06,27.62,22.52,25.07,84.73
2015-09-22,420,0.15,28.0,22.18,25.09,83.33
2015-09-23,370,1.95,28.17,22.94,25.56,83.95
2015-09-24,460,7.12,28.7,22.94,25.82,86.32
2015-09-25,250,1.14,28.05,23.25,25.65,87.07
2015-09-26,270,0.19,27.11,23.37,25.24,88.09
2015-09-27,170,7.33,27.9,22.64,25.27,87.47
2015-09-28,110,6.94,27.84,22.32,25.08,86.86
2015-09-29,90,3.93,30.16,22.02,26.09,81.27
2015-09-30,90,37.28,27.99,22.47,25.23,87.56
2015-10-01,150,10.41,28.12,22.74,25.43,88.17
2015-10-02,210,5.07,27.6,23.24,25.42,88.61
2015-10-03,210,5.08,27.44,23.34,25.39,88.67
2015-10-04,210,17.64,27.6,22.96,25.28,87.69
2015-10-05,250,44.23,26.7,21.66,24.18,90.34
2015-10-06,230,23.95,26.76,21.58,24.17,87.12
2015-10-07,230,8.86,27.54,22.22,24.88,87.15
2015-10-08,270,7.23,27.62,22.56,25.09,88.66
2015-10-09,210,0.7,27.78,22.98,25.38,88.11
2015-10-10,230,1.11,27.14,22.98,25.06,87.97
2015-10-11,370,1.91,27.76,22.49,25.13,87.17
2015-10-12,420,0.78,26.46,22.44,24.45,85.71
2015-10-13,520,6.73,29.17,22.43,25.8,83.51
2015-10-14,520,0.2,30.21,20.51,25.36,74.93
2015-10-15,620,0.07,30.32,20.62,25.47,75.94
2015-10-16,820,0.07,30.39,22.25,26.32,77.61
2015-10-17,720,0.53,30.14,22.84,26.49,79.83
2015-10-18,620,1.48,30.07,23.03,26.55,80.23
2015-10-19,620,1.35,29.82,22.78,26.3,79.8
2015-10-20,720,2.01,29.97,22.11,26.04,78.36
2015-10-21,820,9.1,30.67,22.03,26.35,75.64
2015-10-22,520,0.06,30.08,21.7,25.89,73.61
2015-10-23,720,0.0,30.36,20.46,25.41,70.17
2015-10-24,820,0.0,30.04,19.82,24.93,65.06
2015-10-25,720,0.0,29.96,19.66,24.81,71.3
2015-10-26,330,0.03,30.15,21.1,25.62,74.42
2015-10-27,310,0.06,29.3,22.24,25.77,75.98
2015-10-28,310,7.48,26.56,22.46,24.51,81.03
2015-10-29,420,3.28,28.51,22.81,25.66,82.6
2015-10-30,330,0.67,29.96,22.86,26.41,80.34
2015-10-31,330,2.19,30.42,23.18,26.8,78.67
2015-11-01,290,14.83,27.99,23.41,25.7,86.26
2015-11-02,290,12.11,25.86,22.54,24.2,87.48
2015-11-03,210,3.95,27.58,22.32,24.95,84.86
2015-11-04,310,5.82,28.9,22.88,25.89,82.28
2015-11-05,370,5.09,28.46,21.92,25.19,83.42
2015-11-06,420,0.34,29.64,21.88,25.76,76.17
2015-11-07,720,0.05,30.01,22.14,26.08,73.44
2015-11-08,210,0.02,30.09,22.75,26.42,75.66
2015-11-09,520,0.74,28.77,22.03,25.4,76.63
2015-11-10,370,0.54,25.54,21.58,23.56,80.08
2015-11-11,420,1.08,28.94,22.04,25.49,82.04
2015-11-12,460,3.13,29.61,22.61,26.11,81.63
2015-11-13,310,0.23,27.98,20.96,24.47,78.59
2015-11-14,820,0.07,27.76,19.08,23.42,68.75
2015-11-15,310,0.31,29.01,19.63,24.32,74.98
2015-11-16,420,0.37,26.96,20.76,23.86,80.31
2015-11-17,460,0.23,28.2,21.2,24.7,77.94
2015-11-18,420,0.37,29.02,21.76,25.39,78.55
2015-11-19,370,6.11,29.58,22.3,25.94,83.88
2015-11-20,330,11.56,29.12,22.88,26.0,82.04
2015-11-21,310,2.9,29.19,22.67,25.93,80.84
2015-11-22,310,1.86,29.27,22.39,25.83,79.0
2015-11-23,420,1.87,28.48,22.72,25.6,82.81
2015-11-24,370,8.78,27.89,22.47,25.18,86.98
2015-11-25,620,0.18,29.1,20.26,24.68,71.91
2015-11-26,620,0.0,28.56,19.78,24.17,61.61
2015-11-27,460,0.0,29.72,20.24,24.98,74.57
2015-11-28,370,0.0,29.9,20.06,24.98,74.89
2015-11-29,370,0.1,30.22,20.03,25.12,70.17
2015-11-30,420,0.45,29.13,22.57,25.85,76.2
2015-12-01,310,0.07,29.67,22.22,25.94,76.93
2015-12-02,820,1.26,29.28,22.32,25.8,76.17
2015-12-03,820,0.04,29.76,21.9,25.83,75.81
2015-12-04,820,0.0,29.43,19.11,24.27,71.65
2015-12-05,720,0.02,29.49,19.51,24.5,73.13
2015-12-06,420,0.05,29.59,20.87,25.23,74.7
2015-12-07,520,0.0,29.9,21.44,25.67,75.41
2015-12-08,420,0.0,28.62,19.88,24.25,73.76
2015-12-09,720,0.0,29.96,20.46,25.21,78.08
2015-12-10,520,0.0,30.07,23.19,26.63,80.03
2015-12-11,720,0.0,27.35,23.05,25.2,86.95
2015-12-12,820,0.14,29.52,23.08,26.3,81.64
2015-12-13,520,0.67,28.02,23.22,25.62,82.87
2015-12-14,720,0.17,28.32,22.86,25.59,81.21
2015-12-15,520,0.3,29.16,22.44,25.8,79.22
2015-12-16,720,0.06,29.23,21.57,25.4,78.45
2015-12-17,660,0.0,29.06,21.15,25.1,78.03
2015-12-18,820,0.0,28.62,21.53,25.08,75.61
2015-12-19,820,0.0,29.36,21.2,25.28,76.83
2015-12-20,820,0.0,29.13,21.03,25.08,77.26
2015-12-21,520,0.0,29.01,21.02,25.01,78.48
2015-12-22,370,0.0,29.03,20.47,24.75,74.4
2015-12-23,420,0.0,28.64,20.14,24.39,74.51
2015-12-24,820,0.0,28.52,19.77,24.15,72.64
2015-12-25,820,0.0,29.31,18.95,24.13,70.77
2015-12-26,820,0.0,28.29,18.06,23.17,70.37
2015-12-27,820,0.0,28.77,18.39,23.58,71.31
2015-12-28,620,0.0,29.12,16.85,22.99,66.31
2015-12-29,660,0.0,29.33,16.55,22.94,65.22
2015-12-30,820,0.0,29.01,16.45,22.73,65.72
2015-12-31,820,0.0,28.87,16.05,22.46,66.05
2016-01-01,820,0.0,29.01,16.74,22.87,65.89
2016-01-02,820,0.0,28.39,16.17,22.28,63.61
2016-01-03,820,0.0,28.5,16.14,22.32,62.11
2016-01-04,620,0.0,29.0,16.76,22.88,65.06
2016-01-05,460,0.0,28.48,17.06,22.77,63.0
2016-01-06,520,0.0,28.82,16.96,22.89,59.46
2016-01-07,420,0.0,29.83,17.63,23.73,68.35
2016-01-08,460,0.0,28.16,16.88,22.52,65.0
2016-01-09,370,0.0,28.03,17.15,22.59,59.65
2016-01-10,310,0.0,28.34,18.3,23.32,59.99
2016-01-11,420,0.0,28.18,18.32,23.25,59.01
2016-01-12,330,0.0,28.16,18.12,23.14,60.55
2016-01-13,520,0.0,28.55,18.55,23.55,63.65
2016-01-14,660,0.0,28.25,18.89,23.57,74.61
2016-01-15,720,0.0,28.21,19.11,23.66,73.37
2016-01-16,820,0.02,27.7,19.6,23.65,73.73
2016-01-17,460,0.01,27.73,19.07,23.4,72.12
2016-01-18,460,0.07,29.1,19.56,24.33,68.79
2016-01-19,520,0.09,28.72,21.2,24.96,71.72
2016-01-20,520,0.01,27.87,20.91,24.39,72.73
2016-01-21,520,0.0,29.8,20.76,25.28,72.17
2016-01-22,720,0.0,31.14,21.52,26.33,66.39
2016-01-23,820,0.0,29.56,22.06,25.81,67.68
2016-01-24,820,0.0,30.38,21.64,26.01,71.2
2016-01-25,720,0.0,30.81,20.39,25.6,68.97
2016-01-26,820,0.0,29.74,19.65,24.69,64.82
2016-01-27,820,0.0,29.98,19.48,24.73,70.03
2016-01-28,820,0.0,30.68,19.6,25.14,69.24
2016-01-29,820,0.0,30.4,19.39,24.89,63.93
2016-01-30,820,0.0,31.72,19.49,25.61,57.23
2016-01-31,820,0.0,31.94,19.4,25.67,55.18
2016-02-01,820,0.0,31.71,19.05,25.38,54.05
2016-02-02,820,0.0,32.24,19.02,25.63,53.49
2016-02-03,820,0.0,32.1,18.62,25.36,55.99
2016-02-04,720,0.0,30.92,19.44,25.18,59.34
2016-02-05,720,0.0,30.12,19.8,24.96,66.41
2016-02-06,420,0.0,29.68,20.12,24.9,73.13
2016-02-07,420,0.0,29.66,20.92,25.29,73.42
2016-02-08,370,0.0,31.76,20.96,26.36,68.58
2016-02-09,370,0.0,29.72,21.84,25.78,73.58
2016-02-10,620,0.0,29.77,21.69,25.73,74.41
2016-02-11,460,0.0,29.17,21.4,25.29,76.39
2016-02-12,540,0.0,29.55,20.95,25.25,74.92
2016-02-13,520,0.0,29.43,20.57,25.0,70.64
2016-02-14,420,0.0,30.86,20.1,25.48,67.39
2016-02-15,370,0.0,31.34,20.02,25.68,63.73
2016-02-16,370,0.0,31.38,20.68,26.03,65.3
2016-02-17,420,0.0,33.04,21.3,27.17,55.82
2016-02-18,460,0.0,32.25,22.25,27.25,62.83
2016-02-19,230,0.0,33.02,21.78,27.4,61.05
2016-02-20,370,0.0,33.6,21.96,27.78,64.04
2016-02-21,370,0.0,31.74,22.58,27.16,70.52
2016-02-22,420,0.0,34.46,22.32,28.39,60.18
2016-02-23,230,0.0,32.49,22.57,27.53,71.41
2016-02-24,310,0.0,31.06,22.9,26.98,72.81
2016-02-25,330,0.0,31.86,22.04,26.95,66.61
2016-02-26,350,0.0,33.49,22.0,27.75,63.01
2016-02-27,720,0.0,31.61,21.79,26.7,67.84
2016-02-28,250,0.0,33.15,21.82,27.48,63.88
2016-02-29,180,0.0,33.24,22.78,28.01,61.73
2016-03-01,150,0.0,31.81,22.59,27.2,63.84
2016-03-02,190,0.0,31.14,23.0,27.07,66.82
2016-03-03,170,0.0,34.42,22.6,28.51,55.6
2016-03-04,230,0.0,33.0,22.8,27.9,64.7
2016-03-05,250,0.0,33.08,22.78,27.93,63.94
2016-03-06,250,0.0,32.86,22.64,27.75,67.28
2016-03-07,270,0.0,33.52,22.92,28.22,61.5
2016-03-08,150,0.0,32.83,22.78,27.8,65.38
2016-03-09,170,0.0,31.35,23.5,27.42,65.34
2016-03-10,370,0.0,33.02,23.2,28.11,64.72
2016-03-11,350,0.0,32.39,23.71,28.05,68.44
2016-03-12,370,0.01,32.84,23.32,28.08,67.68
2016-03-13,420,0.0,33.3,21.98,27.64,62.6
2016-03-14,420,0.0,34.44,21.86,28.15,52.96
2016-03-15,460,0.0,32.39,21.43,26.91,59.15
2016-03-16,230,0.0,32.4,21.38,26.89,63.29
2016-03-17,270,0.0,32.95,22.37,27.66,64.37
2016-03-18,270,0.0,34.74,22.9,28.82,61.83
2016-03-19,170,0.0,33.46,23.16,28.31,68.2
2016-03-20,190,0.0,34.82,23.12,28.97,66.11
2016-03-21,190,0.0,35.38,23.22,29.3,65.79
2016-03-22,170,0.0,33.62,23.46,28.54,65.25
2016-03-23,170,0.0,34.38,23.6,28.99,59.19
2016-03-24,190,0.0,34.34,23.66,29.0,60.97
2016-03-25,250,0.0,34.72,23.46,29.09,59.11
2016-03-26,230,0.0,35.16,23.32,29.24,59.84
2016-03-27,370,0.01,34.07,23.43,28.75,64.68
2016-03-28,370,0.05,34.4,23.72,29.06,65.08
2016-03-29,290,0.1,33.9,23.94,28.92,65.57
2016-03-30,170,0.1,34.1,23.94,29.02,64.29
2016-03-31,170,0.28,33.7,24.02,28.86,63.0
2016-04-01,170,0.05,34.24,24.15,29.19,62.16
2016-04-02,270,0.01,34.47,24.21,29.34,64.03
2016-04-03,190,0.03,34.28,24.02,29.15,63.6
2016-04-04,150,0.06,35.43,23.59,29.51,63.25
2016-04-05,190,0.37,33.48,24.16,28.82,67.24
2016-04-06,230,0.36,33.6,24.15,28.87,67.64
2016-04-07,270,0.11,35.36,24.14,29.75,63.36
2016-04-08,420,0.06,34.48,24.62,29.55,64.92
2016-04-09,420,0.7,33.06,24.6,28.83,64.61
2016-04-10,660,0.15,32.54,24.38,28.46,65.98
2016-04-11,270,0.01,34.38,24.4,29.39,65.68
2016-04-12,350,0.04,34.07,24.59,29.33,67.15
2016-04-13,350,0.0,32.56,24.1,28.33,68.85
2016-04-14,370,0.0,36.28,23.48,29.88,62.51
2016-04-15,370,0.1,35.04,24.62,29.83,64.23
2016-04-16,420,0.56,34.03,24.24,29.14,67.01
2016-04-17,130,0.01,34.44,24.18,29.31,61.69
2016-04-18,190,0.03,35.22,24.22,29.72,64.43
2016-04-19,420,0.02,34.93,24.75,29.84,65.59
2016-04-20,350,0.22,34.72,24.68,29.7,65.13
2016-04-21,350,0.06,33.74,24.44,29.09,68.32
2016-04-22,290,0.0,33.56,24.4,28.98,67.37
2016-04-23,270,0.0,34.52,23.54,29.03,61.59
2016-04-24,390,0.0,35.08,23.1,29.09,63.15
2016-04-25,350,0.0,35.67,23.21,29.44,60.35
2016-04-26,420,0.02,36.2,24.04,30.12,59.11
2016-04-27,330,0.06,34.9,24.68,29.79,63.77
2016-04-28,370,0.09,33.24,24.94,29.09,67.38
2016-04-29,330,0.04,33.68,24.6,29.14,67.35
2016-04-30,820,0.01,35.11,24.04,29.57,62.32
2016-05-01,420,0.05,34.66,24.46,29.56,62.87
2016-05-02,290,0.14,34.93,24.91,29.92,64.61
2016-05-03,370,3.57,33.83,24.89,29.36,68.6
2016-05-04,290,0.36,34.22,24.67,29.45,64.75
2016-05-05,330,0.13,34.78,24.9,29.84,62.76
2016-05-06,330,0.25,34.8,24.46,29.63,62.43
2016-05-07,520,0.01,35.78,24.12,29.95,59.21
2016-05-08,820,0.01,35.2,23.94,29.57,58.88
2016-05-09,460,0.05,36.98,23.99,30.49,56.58
2016-05-10,460,0.38,35.75,24.87,30.31,59.37
2016-05-11,460,1.78,34.06,25.0,29.53,63.45
2016-05-12,460,8.4,32.7,24.36,28.53,69.98
2016-05-13,520,3.4,32.92,24.28,28.6,73.03
2016-05-14,420,6.29,33.76,25.14,29.45,73.07
2016-05-15,370,3.77,31.94,25.06,28.5,79.19
2016-05-16,190,7.1,32.11,25.28,28.69,77.98
2016-05-17,90,9.15,29.39,25.45,27.42,82.92
2016-05-18,230,1.14,29.08,25.56,27.32,81.83
2016-05-19,230,2.42,30.27,25.33,27.8,79.12
2016-05-20,270,4.66,28.81,25.41,27.11,82.4
2016-05-21,250,0.26,30.92,25.02,27.97,76.83
2016-05-22,370,0.12,31.45,24.95,28.2,77.26
2016-05-23,270,0.13,31.42,25.2,28.31,77.44
2016-05-24,150,0.22,32.06,24.66,28.36,75.02
2016-05-25,90,0.5,31.62,24.68,28.15,76.28
2016-05-26,170,3.32,29.93,24.37,27.15,80.66
2016-05-27,150,3.8,30.7,24.28,27.49,78.5
2016-05-28,170,8.42,31.12,24.74,27.93,78.11
2016-05-29,170,9.96,28.91,24.35,26.63,82.04
2016-05-30,150,24.99,29.28,24.14,26.71,82.4
2016-05-31,90,8.94,30.63,24.05,27.34,78.84
2016-06-01,90,12.59,29.92,24.16,27.04,82.3
2016-06-02,90,9.52,26.24,24.18,25.21,87.57
2016-06-03,150,21.07,30.22,23.76,26.99,80.88
2016-06-04,110,17.86,27.38,24.24,25.81,90.58
2016-06-05,70,9.34,29.47,23.41,26.44,82.14
2016-06-06,70,2.96,27.76,24.12,25.94,86.65
2016-06-07,70,14.04,28.25,24.33,26.29,86.3
2016-06-08,70,21.01,27.88,22.76,25.32,84.0
2016-06-09,90,43.28,26.89,22.73,24.81,89.06
2016-06-10,150,18.03,27.84,23.28,25.56,85.49
2016-06-11,130,10.06,28.4,23.04,25.72,82.04
2016-06-12,250,25.19,28.06,22.74,25.4,84.47
2016-06-13,310,41.02,27.9,22.94,25.42,80.59
2016-06-14,330,19.65,28.12,23.58,25.85,83.25
2016-06-15,190,16.9,28.15,23.74,25.94,83.04
2016-06-16,190,29.73,27.77,24.11,25.94,87.28
2016-06-17,270,42.23,27.8,24.08,25.94,86.89
2016-06-18,330,49.33,27.64,23.04,25.34,89.35
2016-06-19,270,23.51,27.6,22.9,25.25,82.33
2016-06-20,290,55.44,26.56,22.4,24.48,86.54
2016-06-21,170,44.78,25.19,22.03,23.61,90.22
2016-06-22,110,51.62,25.94,22.52,24.23,88.81
2016-06-23,250,49.01,25.32,22.86,24.09,88.77
2016-06-24,170,36.83,26.13,22.57,24.35,88.76
2016-06-25,150,21.85,26.06,22.8,24.43,88.53
2016-06-26,150,36.97,26.74,23.5,25.12,90.23
2016-06-27,90,104.88,26.16,23.78,24.97,92.62
2016-06-28,130,105.55,26.35,23.49,24.92,92.1
2016-06-29,130,95.26,25.79,23.83,24.81,92.37
2016-06-30,170,30.09,26.46,24.01,25.24,90.69
2016-07-01,270,68.71,26.8,23.66,25.23,89.95
2016-07-02,190,44.66,26.86,23.64,25.25,89.57
2016-07-03,190,51.65,26.21,23.69,24.95,90.56
2016-07-04,310,54.25,26.48,23.68,25.08,90.96
2016-07-05,370,27.69,26.82,23.64,25.23,90.26
2016-07-06,620,44.14,26.0,23.8,24.9,92.25
2016-07-07,620,10.84,26.23,23.73,24.98,91.14
2016-07-08,820,12.48,26.45,23.69,25.07,90.45
2016-07-09,820,24.1,26.02,23.98,25.0,91.08
2016-07-10,820,37.45,26.46,23.76,25.11,90.15
2016-07-11,620,21.14,26.0,23.78,24.89,90.69
2016-07-12,820,19.65,26.24,23.4,24.82,90.08
2016-07-13,620,20.18,26.5,23.15,24.83,89.8
2016-07-14,820,9.28,26.75,22.85,24.8,89.29
2016-07-15,820,24.23,27.1,22.82,24.96,89.6
2016-07-16,820,16.74,25.72,22.9,24.31,91.36
2016-07-17,820,21.35,25.36,22.22,23.79,91.86
